id,clave,name
__export__.prodserv_26101200,26101200,Motores eléctricos de corriente directa DC
__export__.prodserv_26101201,26101201,Motor dc en derivación
__export__.prodserv_26101202,26101202,Motor dc de pasos
__export__.prodserv_26101203,26101203,Motor dc sin núcleo
__export__.prodserv_26101204,26101204,Motor dc con excitación en derivación
__export__.prodserv_26101205,26101205,Servo motor dc
__export__.prodserv_26101206,26101206,Motor dc de ángulo de torque limitado
__export__.prodserv_26101207,26101207,Motor dc linear
__export__.prodserv_26101208,26101208,Motor dc de imán permanente
__export__.prodserv_26101209,26101209,Motor dc sin escobillas
__export__.prodserv_26101210,26101210,Motor dc de excitación compuesta
__export__.prodserv_26101211,26101211,Motor ultrasónico o de vibración
__export__.prodserv_26101212,26101212,Motor de huso
__export__.prodserv_26101300,26101300,Motores no eléctricos
__export__.prodserv_26101301,26101301,Motor de aire
__export__.prodserv_26101302,26101302,Alternador
__export__.prodserv_26101303,26101303,Dinamotor
__export__.prodserv_26101304,26101304,Motor hidráulico
__export__.prodserv_26101306,26101306,Motor de cohete líquido
__export__.prodserv_26101309,26101309,Motor de cohete sólido
__export__.prodserv_26101310,26101310,Motor de torque
__export__.prodserv_26101311,26101311,Motor universal
__export__.prodserv_26101312,26101312,Motor de pistón axial
__export__.prodserv_26101313,26101313,Motor de pistón radial
__export__.prodserv_26101400,26101400,Componentes de motores o generadores
__export__.prodserv_26101401,26101401,Inducido
__export__.prodserv_26101402,26101402,Adaptador de base de motor
__export__.prodserv_26101403,26101403,Freno de motor
__export__.prodserv_26101404,26101404,Escobilla de motor
__export__.prodserv_26101405,26101405,Bobina de motor
__export__.prodserv_26101406,26101406,Montura o base de motor
__export__.prodserv_26101408,26101408,Poste de motor
__export__.prodserv_26101409,26101409,Rotor de motor
__export__.prodserv_26101410,26101410,Estator de motor
__export__.prodserv_26101411,26101411,Laminación de motor
__export__.prodserv_26101412,26101412,Kit de reparación de motor
__export__.prodserv_26101413,26101413,Carcasa de motor
__export__.prodserv_26101414,26101414,Transportador de escobillas de motor
__export__.prodserv_26101415,26101415,Conmutador de motor
__export__.prodserv_26101500,26101500,Motores
__export__.prodserv_26101501,26101501,Motores hidráulicos
__export__.prodserv_26101502,26101502,Motores neumáticos
__export__.prodserv_26101503,26101503,Motores a gas
__export__.prodserv_26101504,26101504,Motores diesel
__export__.prodserv_26101505,26101505,Motores de vapor
__export__.prodserv_26101506,26101506,Motores de turbina
__export__.prodserv_26101507,26101507,Motores de turbina con hélice
__export__.prodserv_26101508,26101508,Motores térmicos
__export__.prodserv_26101509,26101509,Motores hidroeléctricos
__export__.prodserv_26101510,26101510,Máquinas rotativas
__export__.prodserv_26101511,26101511,Motores de turbina hidráulica
__export__.prodserv_26101512,26101512,Motores turbohélice
__export__.prodserv_26101513,26101513,Kit de reparación de motores
__export__.prodserv_26101514,26101514,Motor de jet
__export__.prodserv_26101515,26101515,Motor fuera de borda a gasolina
__export__.prodserv_26101700,26101700,Accesorios y componentes de motor
__export__.prodserv_26101701,26101701,Quemadores para aeronaves
__export__.prodserv_26101702,26101702,Compresores de motor de avión
__export__.prodserv_26101703,26101703,Difusores de motor de avión
__export__.prodserv_26101704,26101704,Monturas de motor
__export__.prodserv_26101705,26101705,Gatos de tornillo de los ejes motores del avión
__export__.prodserv_26101706,26101706,Unidades de transmisión del avión
__export__.prodserv_26101707,26101707,Ejes compensadores
__export__.prodserv_26101708,26101708,Seguidores de la leva
__export__.prodserv_26101709,26101709,Elevadores de árbol de levas
__export__.prodserv_26101710,26101710,Carburadores
__export__.prodserv_26101711,26101711,Bielas
__export__.prodserv_26101712,26101712,Válvulas de ventilación del cárter
__export__.prodserv_26101713,26101713,Culata de cilindro
__export__.prodserv_26101715,26101715,Tapas de motor
__export__.prodserv_26101716,26101716,Forjas del motor
__export__.prodserv_26101717,26101717,Calentadores de motor
__export__.prodserv_26101718,26101718,Sistemas de ignición de motor
__export__.prodserv_26101719,26101719,Súper cargadores
__export__.prodserv_26101720,26101720,Turbocargador
__export__.prodserv_26101721,26101721,Poleas del motor
__export__.prodserv_26101723,26101723,Lata de vapor de combustible
__export__.prodserv_26101724,26101724,Tapón brillante
__export__.prodserv_26101725,26101725,Medidores de varilla de aceite
__export__.prodserv_26101726,26101726,Coladores de aceite
__export__.prodserv_26101727,26101727,Anillo de pistón
__export__.prodserv_26101728,26101728,Tubos de varilla de empuje
__export__.prodserv_26101729,26101729,Bolas de brazo oscilante
__export__.prodserv_26101730,26101730,Ejes de brazo oscilante
__export__.prodserv_26101731,26101731,Brazos oscilantes
__export__.prodserv_26101732,26101732,Bujía de encendido
__export__.prodserv_26101733,26101733,Chorro de carburador
__export__.prodserv_26101734,26101734,Diafragmas de carburador
__export__.prodserv_26101735,26101735,Batea de aceite
__export__.prodserv_26101736,26101736,Pistones
__export__.prodserv_26101737,26101737,Cadena de distribución
__export__.prodserv_26101738,26101738,Múltiples de entrada
__export__.prodserv_26101740,26101740,Inyectores de combustible
__export__.prodserv_26101741,26101741,Manguitos de motor
__export__.prodserv_26101742,26101742,Distribuidores de inyección de combustible
__export__.prodserv_26101743,26101743,Válvulas de motor
__export__.prodserv_26101747,26101747,Varas de empuje
__export__.prodserv_26101748,26101748,Volante de inercia del motor
__export__.prodserv_26101749,26101749,Cigüeñal
__export__.prodserv_26101750,26101750,Válvula de estrangulación
__export__.prodserv_26101751,26101751,Controles electrónicos de motor
__export__.prodserv_26101754,26101754,Asiento de válvula del motor
__export__.prodserv_26101755,26101755,Guía de válvula
__export__.prodserv_26101756,26101756,Adaptadores del carburador
__export__.prodserv_26101757,26101757,Accesorios de las bujías
__export__.prodserv_26101758,26101758,Ajustadores del balancín
__export__.prodserv_26101759,26101759,Adaptadores del motor de arranque
__export__.prodserv_26101760,26101760,Vástagos del estárter
__export__.prodserv_26101761,26101761,Tapones del árbol de levas
__export__.prodserv_26101762,26101762,Varillaje de los componentes del motor
__export__.prodserv_26101763,26101763,Tapones del anticongelante
__export__.prodserv_26101764,26101764,Revestimiento de los cilindros
__export__.prodserv_26101765,26101765,Amortiguadores de vibración
__export__.prodserv_26101766,26101766,Reguladores
__export__.prodserv_26101767,26101767,Estator de turbina
__export__.prodserv_26101768,26101768,Eje de turbina
__export__.prodserv_26101769,26101769,Bobina de ignición
__export__.prodserv_26101770,26101770,Control electrónico de motor para motores a gasolina
__export__.prodserv_26101771,26101771,Control electrónico de motor para motores diesel
__export__.prodserv_26101772,26101772,Limpiador de inyector
__export__.prodserv_26101773,26101773,Válvula de medición proporcional diesel
__export__.prodserv_26101774,26101774,Válvula solenoide ara purgar lata
__export__.prodserv_26101775,26101775,Válvula de alta presión diesel
__export__.prodserv_26101776,26101776,Bobina del inmovilizador
__export__.prodserv_26101777,26101777,Bobina del inyector de combustible gasolina
__export__.prodserv_26101778,26101778,Bobina del inyector de combustible diesel
__export__.prodserv_26101779,26101779,Arnés pasacables para cableado
__export__.prodserv_26101780,26101780,Inyector de aceite o válvula de medición
__export__.prodserv_26101781,26101781,Pasador de pistón
__export__.prodserv_26101782,26101782,Distribuidor de ignición
__export__.prodserv_26101783,26101783,Unión de husillos hidráulicos
__export__.prodserv_26101784,26101784,Araña del diferencial
__export__.prodserv_26101785,26101785,Elemento colador de aceite
__export__.prodserv_26101786,26101786,Alza válvulas
__export__.prodserv_26101787,26101787,Válvula y bastidor de admisión
__export__.prodserv_26101900,26101900,Componentes de motor de combustión interna
__export__.prodserv_26101903,26101903,Árbol de distribución
__export__.prodserv_26101904,26101904,Boquilla de inyección de combustible
__export__.prodserv_26101905,26101905,Bloque de cilindros
__export__.prodserv_26111500,26111500,Transmisión de energía cinética
__export__.prodserv_26111503,26111503,Dispositivos de velocidad regulables
__export__.prodserv_26111504,26111504,Correas de la transmisión
__export__.prodserv_26111505,26111505,Cadenas de la transmisión
__export__.prodserv_26111506,26111506,Aparatos de movimiento rectilíneo
__export__.prodserv_26111508,26111508,Despegues de energía
__export__.prodserv_26111509,26111509,Culatas de transmisión
__export__.prodserv_26111510,26111510,Árboles de transmisión
__export__.prodserv_26111512,26111512,Ejes
__export__.prodserv_26111513,26111513,Cadenas transmisoras de potencia
__export__.prodserv_26111514,26111514,Uniones de charnela
__export__.prodserv_26111515,26111515,Servo controlador
__export__.prodserv_26111516,26111516,Transmisión escalonada o transmisión stepper o graduador escalonado
__export__.prodserv_26111517,26111517,Portaengranajes
__export__.prodserv_26111518,26111518,Puntal tensor
__export__.prodserv_26111519,26111519,Convertidores de torque
__export__.prodserv_26111520,26111520,Muñones
__export__.prodserv_26111521,26111521,Cabeza del impulsor
__export__.prodserv_26111522,26111522,Conjunto del impulsor
__export__.prodserv_26111523,26111523,Topes de retención
__export__.prodserv_26111524,26111524,Unidades de engranajes
__export__.prodserv_26111525,26111525,Transmisiones de tambor
__export__.prodserv_26111527,26111527,Sistemas de control de movimiento integrados
__export__.prodserv_26111528,26111528,Transmisiones hidrostáticas
__export__.prodserv_26111529,26111529,Transmisiones hidrocinéticas
__export__.prodserv_26111530,26111530,Leva de transmisión
__export__.prodserv_26111531,26111531,Manguitos de la transmisión
__export__.prodserv_26111532,26111532,Soportes o conjuntos del eje
__export__.prodserv_26111533,26111533,Tensores de cadena
__export__.prodserv_26111534,26111534,Cubos de la transmisión
__export__.prodserv_26111535,26111535,Tornillos esféricos o conjuntos de tornillos esféricos
__export__.prodserv_26111536,26111536,Reductor de velocidad montado sobre eje
__export__.prodserv_26111537,26111537,Reductor de velocidad con tornillo
__export__.prodserv_26111538,26111538,Reductor de velocidad de hélice
__export__.prodserv_26111539,26111539,Reductor de velocidad de hélice y tornillo
__export__.prodserv_26111540,26111540,Reductor de velocidad planetario
__export__.prodserv_26111541,26111541,Reductor de velocidad cicloidal
__export__.prodserv_26111542,26111542,Reductor aumentador de velocidad de bisel
__export__.prodserv_26111543,26111543,Reductor de velocidad de tracción
__export__.prodserv_26111544,26111544,Controlador de velocidad
__export__.prodserv_26111545,26111545,Adaptador de freno de tambor
__export__.prodserv_26111546,26111546,Disco de turbina
__export__.prodserv_26111547,26111547,Cubo de apriete
__export__.prodserv_26111548,26111548,Palanca de cambios
__export__.prodserv_26111549,26111549,Escalón del eje
__export__.prodserv_26111600,26111600,Generadores de potencia
__export__.prodserv_26111601,26111601,Generadores diesel
__export__.prodserv_26111602,26111602,Generadores hidroeléctricos
__export__.prodserv_26111603,26111603,Generadores eólicos
__export__.prodserv_26111604,26111604,Generadores a gas
__export__.prodserv_26111605,26111605,Generadores térmicos
__export__.prodserv_26111606,26111606,Generadores hidráulicos
__export__.prodserv_26111607,26111607,Generadores solares
__export__.prodserv_26111608,26111608,Generadores de vapor
__export__.prodserv_26111609,26111609,Generador de turbina de gas
__export__.prodserv_26111610,26111610,Generador selsyn
__export__.prodserv_26111611,26111611,Generador auxiliar
__export__.prodserv_26111612,26111612,Generador de impulso
__export__.prodserv_26111613,26111613,Generador de marea
__export__.prodserv_26111700,26111700,"Baterías, pilas y accesorios"
__export__.prodserv_26111701,26111701,Baterías recargables
__export__.prodserv_26111702,26111702,Pilas alcalinas
__export__.prodserv_26111703,26111703,Baterías para vehículos
__export__.prodserv_26111704,26111704,Cargadores de baterías
__export__.prodserv_26111705,26111705,Pilas secas
__export__.prodserv_26111706,26111706,Pilas electrónicas
__export__.prodserv_26111707,26111707,Baterías de plomo-ácido
__export__.prodserv_26111708,26111708,Baterías de ferroníquel
__export__.prodserv_26111709,26111709,Baterías de níquel-cadmio
__export__.prodserv_26111710,26111710,Bloques de pilas específicas para productos
__export__.prodserv_26111711,26111711,Baterías de litio
__export__.prodserv_26111712,26111712,Baterías de níquel- hidrógeno
__export__.prodserv_26111713,26111713,Baterías térmicas
__export__.prodserv_26111714,26111714,Zinc aire
__export__.prodserv_26111715,26111715,Batería de carbono zinc
__export__.prodserv_26111716,26111716,Batería de oxido de mercurio
__export__.prodserv_26111717,26111717,Baterías del manganeso
__export__.prodserv_26111718,26111718,Baterías de óxido de plata
__export__.prodserv_26111719,26111719,Probadores de baterías
__export__.prodserv_26111720,26111720,Soportes de batería
__export__.prodserv_26111721,26111721,Baterías de níquel-hidruro metálico
__export__.prodserv_26111722,26111722,Adaptador de batería o accesorios
__export__.prodserv_26111723,26111723,"Puertas, tapas o estantes de baterías"
__export__.prodserv_26111724,26111724,Kits de herramientas para baterías
__export__.prodserv_26111725,26111725,Baterías de níquel-cloruro de sodio
__export__.prodserv_26111726,26111726,Unidad de balasto de batería fluorescente
__export__.prodserv_26111727,26111727,Descargador de baterías
__export__.prodserv_26111728,26111728,Celda estándar
__export__.prodserv_26111729,26111729,Unidad de cargador de batería de auto
__export__.prodserv_26111800,26111800,Componentes de la transmisión
__export__.prodserv_26111801,26111801,Correas en v
__export__.prodserv_26111802,26111802,Correas de distribución de engranaje
__export__.prodserv_26111803,26111803,Correas redondas
__export__.prodserv_26111804,26111804,Correas planas
__export__.prodserv_26111805,26111805,Tensores de correa
__export__.prodserv_26111806,26111806,Poleas de transmisión
__export__.prodserv_26111807,26111807,Polea de distribución
__export__.prodserv_26111808,26111808,Trantorque
__export__.prodserv_26111809,26111809,Defensas de correa
__export__.prodserv_26111810,26111810,Bridas de la polea de distribución
__export__.prodserv_26111811,26111811,Banda sincrónica
__export__.prodserv_26111812,26111812,Polea sincrónica
__export__.prodserv_26111813,26111813,Polea de velocidad variable
__export__.prodserv_26111814,26111814,Banda hexagonal
__export__.prodserv_26111815,26111815,Polea de cono
__export__.prodserv_26111816,26111816,Polea plana
__export__.prodserv_26111900,26111900,Embragues
__export__.prodserv_26111901,26111901,Embragues de placa
__export__.prodserv_26111902,26111902,Embragues de diafragma
__export__.prodserv_26111903,26111903,Embrague centrífugo
__export__.prodserv_26111904,26111904,Embrague semi centrífugo
__export__.prodserv_26111905,26111905,Embrague de rueda libre
__export__.prodserv_26111907,26111907,Acoplamiento de fluido
__export__.prodserv_26111908,26111908,Embragues de leva
__export__.prodserv_26111909,26111909,Embragues eléctricos
__export__.prodserv_26111910,26111910,Embragues hidráulicos
__export__.prodserv_26111911,26111911,Embrague neumático
__export__.prodserv_26111912,26111912,Embrague mecánico
__export__.prodserv_26111913,26111913,Unidad de detención de embrague
__export__.prodserv_26111914,26111914,Embrague de mandíbula
__export__.prodserv_26111915,26111915,Embrague automático
__export__.prodserv_26111916,26111916,Embrague semi automático
__export__.prodserv_26111917,26111917,Embrague electromagnético
__export__.prodserv_26112000,26112000,Piezas y accesorios de embragues
__export__.prodserv_26112001,26112001,Placa de presión
__export__.prodserv_26112002,26112002,Placa impulsada
__export__.prodserv_26112003,26112003,Placas de embrague
__export__.prodserv_26112004,26112004,Kits de reparación del embrague
__export__.prodserv_26112100,26112100,Sistemas de frenado industriales
__export__.prodserv_26112101,26112101,Sistemas de frenos neumáticos o de aire
__export__.prodserv_26112102,26112102,Sistemas de frenos hidráulicos
__export__.prodserv_26112103,26112103,Sistemas de frenos mecánicos
__export__.prodserv_26112104,26112104,Conjuntos de embrague de frenado
__export__.prodserv_26112105,26112105,Sistemas de frenado eléctrico
__export__.prodserv_26121500,26121500,Alambre eléctrico
__export__.prodserv_26121501,26121501,Alambre calentador
__export__.prodserv_26121505,26121505,Alambre para artefactos
__export__.prodserv_26121507,26121507,Alambre para radio o televisión
__export__.prodserv_26121508,26121508,Alambre para automoción o aviación
__export__.prodserv_26121509,26121509,Alambre para imanes
__export__.prodserv_26121510,26121510,Alambre de trole
__export__.prodserv_26121514,26121514,Alambre subterráneo
__export__.prodserv_26121515,26121515,Alambre de silicio-amianto (sa)
__export__.prodserv_26121517,26121517,Hilo de cobre
__export__.prodserv_26121519,26121519,Alambre de aluminio revestido de cobre
__export__.prodserv_26121520,26121520,Alambre de cobre-acero
__export__.prodserv_26121521,26121521,Alambre de bronce
__export__.prodserv_26121522,26121522,Alambre pelado
__export__.prodserv_26121523,26121523,Alambre forrado pero no aislado
__export__.prodserv_26121524,26121524,Alambre aislado o forrado
__export__.prodserv_26121532,26121532,Alambre para interconexiones
__export__.prodserv_26121533,26121533,Alambre de kaptan
__export__.prodserv_26121534,26121534,Alambre de poliamida
__export__.prodserv_26121536,26121536,Cordón de extensión
__export__.prodserv_26121538,26121538,Conjunto de cable
__export__.prodserv_26121539,26121539,Cables para cableado
__export__.prodserv_26121540,26121540,Cable galvanizado
__export__.prodserv_26121541,26121541,Conductores de bus
__export__.prodserv_26121542,26121542,Cable de instalación
__export__.prodserv_26121543,26121543,Cable resistente al calor
__export__.prodserv_26121544,26121544,Cable de bajada
__export__.prodserv_26121545,26121545,Cable portátil eléctrico
__export__.prodserv_26121546,26121546,Cable de cobre recubierto de estaño
__export__.prodserv_26121547,26121547,Cable de bronce
__export__.prodserv_26121548,26121548,Cable rectangular
__export__.prodserv_26121600,26121600,Cables eléctricos y accesorios
__export__.prodserv_26121601,26121601,Cable de calentamiento
__export__.prodserv_26121602,26121602,Cable submarino
__export__.prodserv_26121603,26121603,Cable de mando
__export__.prodserv_26121604,26121604,Cable para señales
__export__.prodserv_26121606,26121606,Cable coaxial
__export__.prodserv_26121607,26121607,Cable de fibra óptica
__export__.prodserv_26121608,26121608,Cable aéreo
__export__.prodserv_26121609,26121609,Cable de redes
__export__.prodserv_26121610,26121610,Cable de bronce
__export__.prodserv_26121611,26121611,Cable desnudo
__export__.prodserv_26121612,26121612,Cable forrado pero no aislado
__export__.prodserv_26121613,26121613,Cable aislado o forrado
__export__.prodserv_26121614,26121614,Cable de construcción
__export__.prodserv_26121615,26121615,Cable para ser enterrado de forma directa
__export__.prodserv_26121616,26121616,Cable de telecomunicaciones
__export__.prodserv_26121617,26121617,Cable triaxial
__export__.prodserv_26121618,26121618,Cable de poliqueno reticulado
__export__.prodserv_26121619,26121619,Cable de floropolímero
__export__.prodserv_26121620,26121620,Cable para interconexiones
__export__.prodserv_26121621,26121621,Cable de kaptan
__export__.prodserv_26121622,26121622,Cable de poliamida
__export__.prodserv_26121623,26121623,Cable de radiofrecuencia (rf)
__export__.prodserv_26121624,26121624,Cable plano o de cinta
__export__.prodserv_26121628,26121628,Cables blindados
__export__.prodserv_26121629,26121629,Cable de alimentación
__export__.prodserv_26121630,26121630,Accesorios de cable
__export__.prodserv_26121631,26121631,Cable coaxial exterior de planta
__export__.prodserv_26121632,26121632,Cable de comunicaciones exterior de planta
__export__.prodserv_26121633,26121633,Cable de telecomunicaciones exterior de planta
__export__.prodserv_26121634,26121634,Cable de cobre
__export__.prodserv_26121635,26121635,Rollos de cable
__export__.prodserv_26121636,26121636,Cables de alimentación
__export__.prodserv_26121637,26121637,Cable de fibra óptica de exterior
__export__.prodserv_26121638,26121638,Materiales de engaste
__export__.prodserv_26121639,26121639,Multi – cables combinados o a la medida
__export__.prodserv_26121640,26121640,Cables resistentes al calor
__export__.prodserv_26121641,26121641,Cables de instalación
__export__.prodserv_26121642,26121642,Cable de instrumentación
__export__.prodserv_26121643,26121643,Cable eléctrico reforzado de acero desnudo
__export__.prodserv_26121644,26121644,Cable eléctrico de aluminio desnudo
__export__.prodserv_26121645,26121645,Cable eléctrico de cobre desnudo
__export__.prodserv_26121646,26121646,Cable de seguimiento y máquina de minería
__export__.prodserv_26121647,26121647,Ensamble de cable de seguimiento y máquina de minería
__export__.prodserv_26121648,26121648,Kit de terminación de cable de alto voltaje
__export__.prodserv_26121649,26121649,Kit de unión de cable de alto voltaje
__export__.prodserv_26121650,26121650,Conjunto de cable de fibra óptica
__export__.prodserv_26121651,26121651,Cable so resistente al aceite
__export__.prodserv_26121652,26121652,Conjunto de cordón eléctrico
__export__.prodserv_26121653,26121653,Cable toll
__export__.prodserv_26121654,26121654,Cable de frecuencia de carrier
__export__.prodserv_26121655,26121655,Cable de fibra óptica simplex y dúplex
__export__.prodserv_26121656,26121656,Cable de fibra óptica submarina
__export__.prodserv_26121657,26121657,Cable de fibra óptica retardante de fuego
__export__.prodserv_26121658,26121658,Cable de transmisión de aluminio conductor resistente al movimiento
__export__.prodserv_26121659,26121659,Cable de bajada de servicio cuádruple de aluminio conductor
__export__.prodserv_26121660,26121660,Cable de bajada de servicio dúplex de aluminio conductor
__export__.prodserv_26121661,26121661,Cable de aluminio conductor subterráneo de entrada de servicio
__export__.prodserv_26121662,26121662,Cable de aluminio conductor de entrada de servicio
__export__.prodserv_26121663,26121663,Cable sencillo de aluminio conductor de servicio
__export__.prodserv_26121664,26121664,Alambre de aluminio conductor recubierto de polietileno
__export__.prodserv_26121665,26121665,Cable de aluminio de bajada de servicio triple
__export__.prodserv_26121666,26121666,Conjunto de cable de comunicación
__export__.prodserv_26121700,26121700,Cableado preformado
__export__.prodserv_26121701,26121701,Cableado preformado de panel
__export__.prodserv_26121702,26121702,Cableado preformado troncal
__export__.prodserv_26121703,26121703,Cableado preformado de comunicación
__export__.prodserv_26121704,26121704,Arnés de alambrado especial
__export__.prodserv_26121706,26121706,Conjunto coaxial
__export__.prodserv_26121707,26121707,Conjunto de cable plano flexible
__export__.prodserv_26121708,26121708,Conjunto de cable de batería
__export__.prodserv_26121709,26121709,Conjunto de cordón embobinado
__export__.prodserv_26121710,26121710,Arnés de cableado sensor oxígeno
__export__.prodserv_26121711,26121711,Varilla de pistón
__export__.prodserv_26121800,26121800,Cable automotriz
__export__.prodserv_26121802,26121802,Cable automotriz de núcleo sencillo de 60 voltios clase a
__export__.prodserv_26121803,26121803,Cable automotriz de núcleo sencillo de 60 voltios clase b
__export__.prodserv_26121804,26121804,Cable automotriz de núcleo sencillo de 60 voltios clase c
__export__.prodserv_26121805,26121805,Cable automotriz de núcleo sencillo de 60 voltios clase d
__export__.prodserv_26121806,26121806,Cable automotriz de núcleo sencillo de 60 voltios clase e
__export__.prodserv_26121807,26121807,Cable automotriz de núcleo sencillo de 60 voltios clase f
__export__.prodserv_26121808,26121808,Cable automotriz de núcleo sencillo de 60 voltios clase g
__export__.prodserv_26121809,26121809,Cable automotriz de núcleo sencillo de 60 voltios clase h
__export__.prodserv_26121810,26121810,Cable automotriz de núcleo sencillo de 600 voltios clase a
__export__.prodserv_26121811,26121811,Cable automotriz de núcleo sencillo de 600 voltios clase b
__export__.prodserv_26121812,26121812,Cable automotriz de núcleo sencillo de 600 voltios clase c
__export__.prodserv_26121813,26121813,Cable automotriz de núcleo sencillo de 600 voltios clase d
__export__.prodserv_26121814,26121814,Cable automotriz de núcleo sencillo de 600 voltios clase e
__export__.prodserv_26121815,26121815,Cable automotriz de núcleo sencillo de 600 voltios clase f
__export__.prodserv_26121816,26121816,Cable automotriz de núcleo sencillo de 600 voltios clase g
__export__.prodserv_26121817,26121817,Cable automotriz de núcleo sencillo de 600 voltios clase h
__export__.prodserv_26121818,26121818,Cable automotriz de núcleo múltiple de 60 voltios clase a
__export__.prodserv_26121819,26121819,Cable automotriz de núcleo múltiple de 60 voltios clase b
__export__.prodserv_26121820,26121820,Cable automotriz de núcleo múltiple de 60 voltios clase c
__export__.prodserv_26121821,26121821,Cable automotriz de núcleo múltiple de 60 voltios clase d
__export__.prodserv_26121822,26121822,Cable automotriz de núcleo múltiple de 60 voltios clase e
__export__.prodserv_26121823,26121823,Cable automotriz de núcleo múltiple de 60 voltios clase f
__export__.prodserv_26121824,26121824,Cable automotriz de núcleo múltiple de 60 voltios clase g
__export__.prodserv_26121825,26121825,Cable automotriz de núcleo múltiple de 60 voltios clase h
__export__.prodserv_26121826,26121826,Cable automotriz de núcleo múltiple de 600 voltios clase a
__export__.prodserv_26121827,26121827,Cable automotriz de núcleo múltiple de 600 voltios clase b
__export__.prodserv_26121828,26121828,Cable automotriz de núcleo múltiple de 600 voltios clase c
__export__.prodserv_26121829,26121829,Cable automotriz de núcleo múltiple de 600 voltios clase d
__export__.prodserv_26121830,26121830,Cable automotriz de núcleo múltiple de 600 voltios clase e
__export__.prodserv_26121831,26121831,Cable automotriz de núcleo múltiple de 600 voltios clase f
__export__.prodserv_26121832,26121832,Cable automotriz de núcleo múltiple de 600 voltios clase g
__export__.prodserv_26121833,26121833,Cable automotriz de núcleo múltiple de 600 voltios clase h
__export__.prodserv_26121834,26121834,Cable automotriz trenzado de 60 voltios clase a
__export__.prodserv_26121835,26121835,Cable automotriz trenzado de 60 voltios clase b
__export__.prodserv_26121836,26121836,Cable automotriz trenzado de 60 voltios clase c
__export__.prodserv_26121837,26121837,Cable automotriz trenzado de 60 voltios clase d
__export__.prodserv_26121838,26121838,Cable automotriz trenzado de 60 voltios clase e
__export__.prodserv_26121839,26121839,Cable automotriz trenzado de 60 voltios clase f
__export__.prodserv_26121840,26121840,Cable automotriz trenzado de 60 voltios clase g
__export__.prodserv_26121841,26121841,Cable automotriz trenzado de 60 voltios clase h
__export__.prodserv_26121842,26121842,Cable automotriz trenzado de 600 voltios clase a
__export__.prodserv_26121843,26121843,Cable automotriz trenzado de 600 voltios clase b
__export__.prodserv_26121844,26121844,Cable automotriz trenzado de 600 voltios clase c
__export__.prodserv_26121845,26121845,Cable automotriz trenzado de 600 voltios clase d
__export__.prodserv_26121846,26121846,Cable automotriz trenzado de 600 voltios clase e
__export__.prodserv_26121847,26121847,Cable automotriz trenzado de 600 voltios clase f
__export__.prodserv_26121848,26121848,Cable automotriz trenzado de 600 voltios clase g
__export__.prodserv_26121849,26121849,Cable automotriz trenzado de 600 voltios clase h
__export__.prodserv_26121850,26121850,Cable automotriz de núcleo múltiple seleccionado de 60 voltios
__export__.prodserv_26121851,26121851,Cable automotriz de núcleo múltiple seleccionado de 600 voltios
__export__.prodserv_26121852,26121852,Cable automotriz de núcleo de ignición
__export__.prodserv_26131500,26131500,Centrales eléctricas
__export__.prodserv_26131501,26131501,Centrales eléctricas de diesel
__export__.prodserv_26131502,26131502,Centrales eléctricas geotérmicas
__export__.prodserv_26131503,26131503,Centrales hidroeléctricas
__export__.prodserv_26131504,26131504,Centrales de gas
__export__.prodserv_26131505,26131505,Centrales de energía  marina
__export__.prodserv_26131506,26131506,Centrales de energía a petróleo
__export__.prodserv_26131507,26131507,Centrales de energía solar
__export__.prodserv_26131508,26131508,Centrales termoeléctricas
__export__.prodserv_26131509,26131509,Central de energía eólica
__export__.prodserv_26131510,26131510,Central térmica
__export__.prodserv_26131600,26131600,Equipo de cribado o estructuras de tubo de escape
__export__.prodserv_26131601,26131601,Pantallas de agua móviles
__export__.prodserv_26131602,26131602,Travesaños corredizos
__export__.prodserv_26131603,26131603,Rejillas de agua
__export__.prodserv_26131604,26131604,Filtros fijos
__export__.prodserv_26131605,26131605,Estructuras de toma
__export__.prodserv_26131606,26131606,Chimenea de acero
__export__.prodserv_26131607,26131607,Chimenea de concreto
__export__.prodserv_26131608,26131608,Chimeneas de ventilación o antorchas
__export__.prodserv_26131609,26131609,Chimeneas de admisión
__export__.prodserv_26131610,26131610,Chimeneas de derivación
__export__.prodserv_26131611,26131611,Secciones de silenciador
__export__.prodserv_26131612,26131612,Conductos de salida de escape
__export__.prodserv_26131613,26131613,Juntas de dilatación de conductos de escape
__export__.prodserv_26131614,26131614,Amortiguadores de cierre de la chimenea
__export__.prodserv_26131615,26131615,Amortiguadores de desviación de escape
__export__.prodserv_26131616,26131616,Amortiguadores de aislamiento de escape
__export__.prodserv_26131617,26131617,Amortiguador de veleta
__export__.prodserv_26131618,26131618,Amortiguador de cabezal
__export__.prodserv_26131700,26131700,Equipo de detección o vigilancia de producción de energía
__export__.prodserv_26131701,26131701,Detectores de gases inflamables o peligrosos para generadores
__export__.prodserv_26131702,26131702,Detectores de llama de sistemas de combustión de turbina de gas
__export__.prodserv_26131800,26131800,Equipo de control de producción de energía
__export__.prodserv_26131801,26131801,Paneles de control eléctrico para generadores
__export__.prodserv_26131802,26131802,Paneles de control de compresores
__export__.prodserv_26131803,26131803,Paneles de protección o control de generadores
__export__.prodserv_26131804,26131804,Paneles de control de turbina de gas
